TEAM,TEAM_ID,PORTFOLIO,PORTFOLIO_ID,PLANT,PLANT_ID,PERIOD,PRICE1,PRICE2,PRICE3,PRICE4
Arrow,1,Big_Gas,2,EL_SEGUNDO_1-2,21,1,44.83,47.43,48.00,47.43
Arrow,1,Big_Gas,2,EL_SEGUNDO_3-4,22,1,41.22,42.38,46.00,42.66
Arrow,1,Big_Gas,2,LONG_BEACH,23,1,52.50,52.50,52.50,52.50
Arrow,1,Big_Gas,2,NORTH_ISLAND,24,1,65.50,65.50,65.50,65.50
Arrow,1,Big_Gas,2,ENCINA,25,1,41.67,42.38,46.00,42.66
Arrow,1,Big_Gas,2,KEARNY,26,1,90.06,90.06,90.06,90.06
Arrow,1,Big_Gas,2,SOUTH_BAY,27,1,43.83,47.43,48.00,47.43
Becker,2,Big_Coal,1,Four Corners,11,1,38.77,52.48,58.26,47.41
Becker,2,Big_Coal,1,ALAMITOS_7,12,1,73.72,75.60,75.60,75.60
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_1-2,13,1,41.20,52.49,58.27,47.42
Becker,2,Big_Coal,1,HUNTINGTON_BEACH_5,14,1,69.82,69.82,69.82,69.82
Becker,2,Big_Coal,1,REDONDO_5-6,15,1,42.38,53.92,59.71,52.48
Becker,2,Big_Coal,1,REDONDO_7-8,16,1,42.38,53.92,59.71,52.48
Coase,3,Bay_Views,3,MORRO_BAY_1-2,31,1,39.00,40.00,41.00,40.00
Coase,3,Bay_Views,3,MORRO_BAY_3-4,32,1,38.00,38.00,38.00,38.00
Coase,3,Bay_Views,3,MOSS_LANDING_6,33,1,34.00,36.50,36.50,36.50
Coase,3,Bay_Views,3,MOSS_LANDING_7,34,1,34.00,34.00,37.00,36.50
Coase,3,Bay_Views,3,OAKLAND,35,1,65.00,65.00,64.00,65.00
Debreu,4,East_Bay,5,PITTSBURGH_1-4,51,1,55.00,40.44,65.00,45.00
Debreu,4,East_Bay,5,PITTSBURGH_5-6,52,1,46.00,36.11,56.00,45.00
Debreu,4,East_Bay,5,PITTSBURG_7,53,1,70.00,59.22,80.00,65.00
Debreu,4,East_Bay,5,CONTRA_COSTA_4-5,54,1,47.00,57.78,57.00,65.00
Debreu,4,East_Bay,5,CONTRA_COSTA_6-7,55,1,70.00,36.00,80.00,40.00
Debreu,4,East_Bay,5,POTRERO_HILL,56,1,80.00,69.33,90.00,75.00
Friedman,5,Low_Fossil,7,HUMBOLDT,71,1,47.44,47.44,47.44,47.44
Friedman,5,Low_Fossil,7,HELMS,72,1,38.00,41.00,43.00,41.00
Friedman,5,Low_Fossil,7,HUNTERS_POINT_1-2,73,1,49.17,49.17,49.17,49.17
Friedman,5,Low_Fossil,7,HUNTERS_POINT_4,74,1,75.89,75.89,75.89,75.89
Friedman,5,Low_Fossil,7,DIABLO_CANYON_1,75,1,38.00,41.00,43.00,41.00
Heckman,6,Beachfront,4,COOLWATER,41,1,44.06,47.67,47.83,46.39
Heckman,6,Beachfront,4,ETIWANDA_1-4,42,1,44.67,47.67,47.83,46.39
Heckman,6,Beachfront,4,ETIWANDA_5,43,1,65.00,65.00,65.00,65.00
Heckman,6,Beachfront,4,ELLWOOD,44,1,80.00,80.00,80.00,80.00
Heckman,6,Beachfront,4,MANDALAY_1-2,45,1,44.06,44.67,46.83,45.39
Heckman,6,Beachfront,4,MANDALAY_3,46,1,55.00,55.00,55.00,55.00
Heckman,6,Beachfront,4,ORMOND_BEACH_1,47,1,41.06,43.67,45.83,44.39
Heckman,6,Beachfront,4,ORMOND_BEACH_2,48,1,41.06,43.67,45.83,44.39
Krugman,7,Old_Timers,6,BIG_CREEK,61,1,39.06,42.67,44.83,42.39
Krugman,7,Old_Timers,6,MOHAVE_1,62,1,39.06,42.67,44.83,42.39
Krugman,7,Old_Timers,6,MOHAVE_2,63,1,39.06,42.67,44.83,42.39
Krugman,7,Old_Timers,6,HIGHGROVE,64,1,49.61,49.61,49.61,49.61
Krugman,7,Old_Timers,6,SAN_BERNARDINO,65,1,53.94,53.94,53.94,53.94
